phi,T (K),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,C(gr)
1.7367346938775512,1830.5004049105007,0.12300358334793324,0.0001787063224268057,3.06696096838063e-08,2.949359570023691e-08,2.7544275658515758e-05,0.2681924196733205,1.523229273369831e-11,4.222294253612772e-11,7.969766470584126e-18,2.720660300769304e-17,4.928073412303084e-15,1.9451259716480423e-16,2.9425680393515466e-12,1.0079948304515756e-10,0.12590957064600228,0.06974053300838003,1.0124461696184373e-08,5.309749977119084e-09,2.898390058245419e-14,3.2625813032611884e-16,1.226543448046363e-13,5.3745251458937534e-20,3.72529958434322e-15,7.064432760800037e-20,7.168306719893615e-18,1.9561930088191668e-22,8.083108487895988e-22,1.7454003148268687e-16,1.6996663608718334e-14,3.558499413863919e-18,5.524309663892446e-11,2.030569277637816e-10,3.095598693682553e-09,7.862827750982708e-07,1.9774565428298175e-10,1.5551429646286326e-06,1.247945788957797e-12,7.275563866129148e-11,1.2383406746175572e-10,5.729761201526906e-13,3.049993987773412e-08,1.2274923065986197e-14,3.490009757312767e-20,2.194164968197894e-16,2.2391310360950823e-11,2.5047514044934712e-08,9.896526425151786e-12,0.635367569044026,0.0,3.913078937348436e-33,1.555871590067152e-32,1.6930408395807218e-19,1.6799052977510611e-18,0.0
1.802040816326531,1795.535695330796,0.13610070469320487,0.00014148726461087413,1.4590453290322683e-08,1.2681016723818581e-08,1.8112781044143595e-05,0.26686711036834354,6.779933077941176e-12,2.3819417653820414e-11,4.43254381108898e-18,1.8564376294774393e-17,4.6061287494956094e-15,1.734573998872571e-16,3.951598970720437e-12,1.8861007459990792e-10,0.13291672263054596,0.06860775407120555,9.223553045612008e-09,6.164467788488084e-09,3.119587068603084e-14,3.382356227738727e-16,1.7684541698521501e-13,5.2598426161694306e-20,5.895461899398801e-15,1.0776995178014676e-19,1.5764375740919675e-17,4.150634965315807e-22,2.3316297148134164e-21,1.8396077925332318e-16,2.504904794812218e-14,4.430966335143558e-18,2.996096629038722e-11,1.347979546955188e-10,2.6724216296392295e-09,9.6861317417044e-07,1.4955032089145213e-10,9.038092518944111e-07,5.083701623237579e-13,4.2111821730739555e-11,7.405256010229104e-11,4.5413928659134206e-13,3.7436679133925074e-08,1.3650342271759948e-14,2.7597890862645186e-20,1.6606886821734587e-16,2.159460871631666e-11,2.7536804228284363e-08,7.520604137975864e-12,0.6307275306594762,0.0,1.2871471261299428e-32,6.972724571498273e-32,2.394682075529273e-19,3.1853241820720472e-18,0.0
1.8673469387755104,1761.5900407813876,0.1492463206587675,0.00011123905463291964,6.9572564289135504e-09,5.5096989092859306e-09,1.1913906084376675e-05,0.2653177982605537,3.0360210849931965e-12,1.3483312378167008e-11,2.4167628041332063e-18,1.2381542296760901e-17,4.199245013057901e-15,1.5081260952781188e-16,5.168701193391375e-12,3.432441416182756e-10,0.139582432403809,0.06773123421880729,8.309056945835276e-09,7.059438499165008e-09,3.294143461826433e-14,3.4395569874384137e-16,2.4964197461388024e-13,4.9762902373274806e-20,9.01524056005473e-15,1.5805199425579777e-19,3.3283062580493775e-17,8.412355119386648e-22,6.412488817216014e-21,1.8925972628353792e-16,3.597605337536713e-14,5.36957876350706e-18,1.6161957470733062e-11,8.87291100915406e-11,2.2821056061360526e-09,1.1784676341180778e-06,1.1230728102168412e-10,5.274948765015748e-07,2.092438545563945e-13,2.4489738813712004e-11,4.428157692827407e-11,3.540300598793164e-13,4.516217428228321e-08,1.4835965179866743e-14,2.1373613313044755e-20,1.2415151291391392e-16,2.061090271454651e-11,2.999946389506394e-08,5.671722856292206e-12,0.6261546273919595,0.0,3.965563062630469e-32,2.9214414523521087e-31,3.284068593525624e-19,5.844416072183492e-18,0.0
1.9326530612244899,1728.6188106587515,0.16241177586735928,8.690193356801757e-05,3.320940902476537e-09,2.4130965533685185e-09,7.833996656795707e-06,0.2635778997446258,1.3652421432743277e-12,7.649725045804266e-12,1.2942816289541463e-18,8.092607066914551e-18,3.746403794980109e-15,1.28265906563323e-16,6.611260327426529e-12,6.10378312977123e-10,0.14594148182416677,0.06707803095133451,7.412585920790111e-09,7.991492899591383e-09,3.4221452766556035e-14,3.440418192928304e-16,3.462224111471623e-13,4.572606388233083e-20,1.3392838909442651e-14,2.2417916823789147e-19,6.79152656444607e-17,1.6406255169140953e-21,1.6949810360368708e-20,1.907267257720264e-16,5.0564634039790586e-14,6.3591185982009474e-18,8.670757058670585e-12,5.7945923068322756e-11,1.930135847664326e-09,1.4188346080119294e-06,8.379757773470084e-11,3.087809536857838e-07,8.680277113339271e-14,1.4290875554607751e-11,2.646193548808295e-11,2.7198711531738417e-13,5.369039531983805e-08,1.5811534375058117e-14,1.625436729828604e-20,9.180872308527432e-17,1.949725076861187e-11,3.243473528504192e-08,4.248280921575773e-12,0.6216474634475881,0.0,1.156620801437407e-31,1.1574349942293183e-30,4.387857119317204e-19,1.0433619403657304e-17,0.0
1.9979591836734696,1696.5797277011939,0.1755745744348398,6.749118082515405e-05,1.5851874159431523e-09,1.0632062045178205e-09,5.147080156933837e-06,0.26167433462264733,6.155858184013176e-13,4.3457790135501824e-12,6.818550762195123e-19,5.194127745518922e-18,3.2794741504883977e-15,1.0699129260440005e-16,8.295942924482121e-12,1.0645781557930028e-09,0.15202252890729379,0.0666212730385389,6.556188108044345e-09,8.957907074168612e-09,3.5052763620439645e-14,3.39232786118832e-16,4.730480552102611e-13,4.0959140993067556e-20,1.9411653704586373e-14,3.090044538540911e-19,1.3465947150327148e-16,3.096989146057244e-21,4.333777206635516e-20,1.8879156987667005e-16,6.978040092710837e-14,7.384116815016472e-18,4.626013471101552e-12,3.756237644714962e-11,1.618456654942725e-09,1.6930852042128078e-06,6.215331927349324e-11,1.8110376579711097e-07,3.621927999001241e-14,8.359460105114116e-12,1.5794696941089672e-11,2.0624742681497685e-13,6.303625570196922e-08,1.6567754174952347e-14,1.2163273811840061e-20,6.723084166168886e-17,1.8301027540835276e-11,3.484278193426524e-08,3.162332870811902e-12,0.6172046589449172,0.0,3.2210591357486687e-31,4.375779236399945e-30,5.733648471895703e-19,1.8202850388953712e-17,0.0
2.063265306122449,1665.432998722703,0.18871709804737785,5.212918943901199e-05,7.559877316080213e-10,4.704693595040495e-10,3.377605005338365e-06,0.2596288641190172,2.7797141301589416e-13,2.4701245683055e-12,3.537872563081877e-19,3.2791397038004693e-18,2.822653030290195e-15,8.77128975098965e-17,1.0238768850512358e-11,1.8266652638550728e-09,0.15784928352247762,0.06633898659999408,5.754314523466092e-09,9.956334460828244e-09,3.546377359362314e-14,3.30314987874124e-16,6.381727366635871e-13,3.587202662272732e-20,2.7545410624089537e-14,4.155190986809322e-19,2.6056670579966038e-16,5.685583689323179e-21,1.0774557466016607e-19,1.839629305390806e-16,9.48058582228979e-14,8.429364670137966e-18,2.4541734983314113e-12,2.4177637144616585e-11,1.3465756269660335e-09,2.0050196977934057e-06,4.584274611055538e-11,1.0633570345731595e-07,1.517542073962234e-14,4.897435036279103e-12,9.412433598416636e-12,1.545608312831418e-13,7.321597332928181e-08,1.7104476102389147e-14,8.970963857801641e-21,4.879644865118189e-17,1.7060910945673717e-11,3.722438753143503e-08,2.3404437172917565e-12,0.6128248596275296,0.0,8.624567161161855e-31,1.5903163265538053e-29,7.35001186944361e-19,3.114541985015136e-17,0.0
2.1285714285714286,1635.1412686401475,0.20182560089166987,4.0056216758615516e-05,3.599497509157727e-10,2.0879028889929155e-10,2.2129726825025794e-06,0.2574591378748954,1.2557098194161331e-13,1.4038144087189978e-12,1.8096517227997405e-19,2.0389553671278216e-18,2.392893251633065e-15,7.079491557619335e-17,1.2455190327067132e-11,3.0912153428002607e-09,0.16344145510159783,0.0662131492222041,5.015521395857196e-09,1.0984746965685948e-08,3.549073550717166e-14,3.1807267246421556e-16,8.516261975314939e-13,3.079136513039103e-20,3.837624612167994e-14,5.468288303233194e-19,4.938127185972695e-16,1.0190876634499394e-20,2.6159361672480837e-19,1.7677999318948835e-16,1.2708672506486645e-13,9.48030235447381e-18,1.2945380820597221e-12,1.5457191158934862e-11,1.1124165909806878e-09,2.358919250998979e-06,3.363430006455717e-11,6.245899674772572e-08,6.375656739591269e-15,2.8715502477156955e-12,5.5979697206140255e-12,1.1458212414329013e-13,8.424734677792703e-08,1.742885609764591e-14,6.530108958640501e-21,3.512762248760094e-17,1.5807945731052727e-11,3.958074846230422e-08,1.7228250438728571e-12,0.6085067415969407,0.0,2.2329366718178706e-30,5.590080887774987e-29,9.26653446525259e-19,5.241553658354439e-17,0.0
2.193877551020408,1605.669502591722,0.21488942180446985,3.062863066406189e-05,1.7099695908913565e-10,9.282026059956515e-11,1.4472146966766337e-06,0.2551795139753982,5.669827766809441e-14,7.972469984098959e-13,9.132473062050757e-20,1.25005556308094e-18,2.0008748987725253e-15,5.633515648597797e-17,1.4960173495842735e-11,5.170004098720529e-09,0.1688155107294347,0.06622893346332591,4.3438980726042575e-09,1.2041384632153665e-08,3.5174700972042816e-14,3.032532626143986e-16,1.1258889791292537e-12,2.595583923594074e-20,5.2616306181565434e-14,7.061326060147929e-19,9.192891061893853e-16,1.7891881411704663e-20,6.224406159950784e-19,1.6777621472110252e-16,1.6838803690538329e-13,1.0523304310546974e-17,6.788909488692633e-13,9.817572849323183e-12,9.129586325846263e-10,2.759603801439178e-06,2.4553132983237797e-11,3.6678560471097457e-08,2.6827210681339595e-15,1.6840513166321652e-12,3.3216685004605347e-12,8.410033619286798e-14,9.61499775663927e-08,1.7553610247856517e-14,4.696501837923562e-21,2.5095603287747015e-17,1.456658938274073e-11,4.191333022678124e-08,1.2617106493298571e-12,0.6042490133638958,0.0,5.616487482751633e-30,1.9100693668263873e-28,1.1513891003164537e-18,8.697220500202347e-17,0.0
2.259183673469388,1576.9848385779885,0.2279003664223228,2.331031079501992e-05,8.100644908669221e-11,4.1294572826031604e-11,9.444252265133737e-07,0.25280170254004414,2.5568842178309e-14,4.522259251635985e-13,4.549880855118036e-20,7.563396023991804e-19,1.6522012218282911e-15,4.424951659467242e-17,1.7768280395016812e-11,8.560536679860671e-09,0.17398528025739507,0.06637410341371489,3.740237030926809e-09,1.3124712976352327e-08,3.4559088842832976e-14,2.865447264297692e-16,1.47648069930418e-12,2.1522604527746133e-20,7.113354569825338e-14,8.967041022000004e-19,1.6852541475440626e-15,3.0852258825284314e-20,1.4558290303561489e-18,1.5745378774409721e-16,2.2086209105445896e-13,1.1545879069601909e-17,3.539381086617373e-13,6.196073180053321e-12,7.4470035189826e-10,3.2124971255226077e-06,1.7837424812553745e-11,2.1523174234748266e-08,1.1294101125758645e-15,9.873194312520376e-13,1.965877119712639e-12,6.115579432526881e-14,1.0894546081264274e-07,1.7495440710107443e-14,3.340409828788992e-21,1.780070852441444e-17,1.3355690452019316e-11,4.422376780737363e-08,9.195014826072022e-13,0.600050416498107,0.0,1.3779039150825097e-29,6.371079886035912e-28,1.4123930272878568e-18,1.4256991973598027e-16,0.0
2.3244897959183675,1549.0564367576799,0.2408522202809222,1.7660787686542284e-05,3.825011824518484e-11,1.836904535382813e-11,6.14868624700527e-07,0.25033527325826277,1.150872673723899e-14,2.561016560072174e-13,2.2390332320861648e-20,4.519583803465638e-19,1.3486100835443485e-15,3.4341600990049084e-17,2.0893750065306883e-11,1.4054008399517639e-08,0.17896243938527176,0.06663853298287033,3.2029745039678013e-09,1.4233386838151876e-08,3.368779474281951e-14,2.685623068959062e-16,1.9226888657567356e-12,1.75798092601726e-20,9.498254559777679e-14,1.1218760472714094e-18,3.0486859140049496e-15,5.2372147310135753e-20,3.355545548077425e-18,1.462670671793205e-16,2.871307392132601e-13,1.253679931879289e-17,1.8342797519064832e-13,3.886289078453843e-12,6.039858734228161e-10,3.7237000508986905e-06,1.28982526942051e-11,1.2614896968204464e-08,4.753071527044873e-16,5.783984951224098e-13,1.1601736953981273e-12,4.4084290329432534e-14,1.2265755831352016e-07,1.7273666486490777e-14,2.3514196614161688e-21,1.2541080413686379e-17,1.2189376351229663e-11,4.651379620626402e-08,6.669582982245745e-13,0.5959097254073995,0.0,3.3081836910306833e-29,2.0819158022761546e-27,1.7129775981257113e-18,2.3128001460109383e-16,0.0
2.389795918367347,1521.8553338142717,0.253740363343373,1.3322324617019433e-05,1.7994997978416138e-11,8.163941687582558e-12,3.992930305653796e-07,0.24778805762600145,5.167378050627601e-15,1.447444206500399e-13,1.0888390612729019e-20,2.669017356548123e-19,1.089077942732064e-15,2.635613187442147e-17,2.435057835970126e-11,2.2905234480292117e-08,0.18375689658759523,0.06701382030111308,2.7289337215304608e-09,1.536621973208204e-08,3.26037622791698e-14,2.498422970184364e-16,2.488471916205078e-12,1.4161438294402427e-20,1.2544132797200125e-13,1.3850274579763388e-18,5.4521777484335366e-15,8.768892041456048e-20,7.638233779468172e-18,1.3461317592172412e-16,3.7038506993795837e-13,1.3486175724104702e-17,9.449004754358586e-14,2.4227892020339208e-12,4.872243700586957e-10,4.300072893107879e-06,9.284613642761071e-12,7.382046768446914e-09,1.998091538316716e-16,3.3844902287730806e-13,6.825918545360399e-13,3.1517047211977625e-14,1.37312364661465e-07,1.6909069033822012e-14,1.639261245094624e-21,8.778699099195034e-18,1.1077842627755746e-11,4.878520195850427e-08,4.815744424291236e-13,0.5918257468159323,0.0,7.79494301300735e-29,6.685343556167773e-27,2.056594066916742e-18,3.71823353909198e-16,0.0
2.4551020408163264,1495.354304815207,0.26656146328343555,1.0007244101362303e-05,8.431850008357276e-12,3.6228570717902045e-12,2.585952153793971e-07,0.245166469573346,2.3132513555482793e-15,8.161712603336209e-14,5.234485983880224e-21,1.558519352433409e-19,8.707556104030868e-16,2.001729087968651e-17,2.8152596511078085e-11,3.7099964801454445e-08,0.18837710436077337,0.06749297774476425,2.313902283737537e-09,1.6522157800147908e-08,3.1347939771548493e-14,2.308409510812817e-16,3.203578303325979e-12,1.1261978383902106e-20,1.6405534637561073e-13,1.6895738155839225e-18,9.653918843242666e-15,1.4506013854755932e-19,1.7202996558559773e-17,1.2282813160416032e-16,4.745061809515064e-13,1.4385485873218878e-17,4.8379651932266816e-14,1.5014294404849966e-12,3.910295831274329e-10,4.949328308332215e-06,6.653991041435818e-12,4.311609638494549e-09,8.384726370094368e-17,1.9774575507403565e-13,4.0030064576674296e-13,2.2356357472675387e-14,1.529384741883279e-07,1.6422947082030197e-14,1.1323871691211018e-21,6.1071760293653e-18,1.0028044345241726e-11,5.103978931470677e-08,3.461786724202468e-13,0.5877973189094817,0.0,1.8069652034428142e-28,2.1151040769356966e-26,2.446845202292704e-18,5.931428566608406e-16,0.0
2.520408163265306,1469.5277381445849,0.2793132285687766,7.486214645306976e-06,3.933791160090556e-12,1.6043315382110625e-12,1.6699446801373088e-07,0.2424757632907335,1.0320346999033258e-15,4.5901269530481176e-14,2.4884735569093044e-21,9.002942964408092e-20,6.897168290467451e-16,1.5054342655078166e-17,3.231354829333412e-11,5.977526133497568e-08,0.19283031071210982,0.06807018132790162,1.953072761792937e-09,1.77002574757886e-08,2.9958553811251114e-14,2.1193700568583187e-16,4.104933377965881e-12,8.849446591661918e-21,2.1269005912152393e-13,2.038960168458214e-18,1.6946865793678866e-14,2.374320881420419e-19,3.8396489993642967e-17,1.1118704508782988e-16,6.04211521350353e-13,1.5227567824732577e-17,2.4619106006109636e-14,9.250022981763958e-13,3.123007395203241e-10,5.680135760565025e-06,4.748206720236624e-12,2.5127175894105583e-09,3.510303188796314e-17,1.1532894274915677e-13,2.339502969695115e-13,1.5739980852146118e-14,1.6956715248508968e-07,1.583636608204945e-14,7.754933063303969e-22,4.223434120470414e-18,9.044295155132919e-12,5.3279353908093104e-08,2.477731132552407e-13,0.5838233104152265,0.0,4.12968220554804e-28,6.60799312258562e-26,2.887499095740768e-18,9.39869978197211e-16,0.0
2.585714285714286,1444.3515188392282,0.29199420858721187,5.577837342065827e-06,1.826833173871595e-12,7.086181284892268e-13,1.075171263777573e-07,0.23972024181910398,4.586870332455559e-16,2.5740679639657808e-14,1.170209950544821e-21,5.1468958103789114e-20,5.4152633761283355e-16,1.1217247108795514e-17,3.684716624029652e-11,9.588052902642983e-08,0.19712276370617168,0.06874056691036759,1.641372037899838e-09,1.889966626672548e-08,2.847063835297296e-14,1.9343660325369717e-16,5.238358378704111e-12,6.876100420225016e-21,2.735937815044835e-13,2.4366571697124815e-18,2.952757708103187e-14,3.85004012980494e-19,8.504699687948908e-17,9.990716536865591e-17,7.652322638055901e-13,1.6006586108388136e-17,1.2450714217312995e-14,5.665832271619583e-13,2.4826166602340476e-10,6.502239068945211e-06,3.3739890043559715e-12,1.460754143258357e-09,1.4654216649061193e-17,6.712306340250009e-14,1.3624051419011705e-13,1.1002435383030015e-14,1.8723251742561364e-07,1.5169582284235482e-14,5.26717614794854e-22,2.9039684254173164e-18,8.12878144822666e-12,5.5505681186412816e-08,1.7658878392970171e-13,0.5799026196208308,0.0,9.322018248513417e-28,2.0426354674730768e-25,3.3825041680308005e-18,1.4806839995802275e-15,0.0
2.6510204081632653,1419.8029239671864,0.3046036290809052,4.1396412970353114e-06,8.442710954519331e-13,3.120433933151411e-13,6.90073026928937e-08,0.23690342779000856,2.030208626650194e-16,1.4390220276794597e-14,5.4447131414842235e-22,2.9130664793843153e-20,4.216482426426331e-16,8.284854003444089e-18,4.176724674006796e-11,1.5321708563971433e-07,0.20125987858950367,0.06950006319534378,1.3737014928310274e-09,2.0119605992755457e-08,2.6915767396835824e-14,1.7557969884654582e-16,6.660701043255992e-12,5.286677745226441e-21,3.494728440341441e-13,2.8861599980021766e-18,5.111594369984565e-14,6.191604032330199e-19,1.8716886262470254e-16,8.915278134983857e-17,9.645283124386903e-13,1.671797666930475e-17,6.257650886919197e-15,3.4506269781917617e-13,1.9647106755342798e-10,7.426588479338145e-06,2.3875762152198325e-12,8.469169935188353e-10,6.097459661600814e-18,3.8976799545566865e-14,7.90450918501989e-14,7.63787618511324e-15,2.0597173054995153e-07,1.4441619749993815e-14,3.549378901076886e-22,1.985608026747903e-18,7.282000308433834e-12,5.772052180843259e-08,1.2533142654252574e-13,0.5760341733628451,0.0,2.0817358463881326e-27,6.258078460247476e-25,3.9360053463771535e-18,2.321089702657811e-15,0.0
2.716326530612245,1395.8605259914825,0.31714125507778423,3.0604581948749727e-06,3.8821252862424305e-13,1.3694118932598434e-13,4.414771550328049e-08,0.23402820432600668,8.946134496445659e-17,8.01821994398176e-15,2.50705631759002e-22,1.6328176631130935e-20,3.2572149927017116e-16,6.067916341217269e-18,4.708772419337531e-11,2.4407351426863753e-07,0.20524637523681774,0.07034525396135216,1.1451065732545128e-09,2.1359358047984345e-08,2.5321946509862402e-14,1.585472508827923e-16,8.442476509685379e-12,4.024334895000639e-21,4.435814958186819e-13,3.390990121834159e-18,8.79952513068738e-14,9.884904198741535e-19,4.0971090803660773e-16,7.90411964276634e-17,1.2105489868798968e-12,1.7358376044014985e-17,3.125426686222979e-15,2.089648026562206e-13,1.5481372064848172e-10,8.465488989355344e-06,1.682672565667548e-12,4.896071260661821e-10,2.5277401307831827e-18,2.2576262421629522e-14,4.568533106096569e-14,5.266961549291712e-15,2.258252011329118e-07,1.3669977900851507e-14,2.373785309350248e-22,1.3503183354697133e-18,6.5031297103478645e-12,5.99255856345742e-08,8.8587752354787e-14,0.5722169260430895,0.0,4.605476144768399e-27,1.9031529117316155e-24,4.55236143736055e-18,3.622944553468357e-15,0.0
2.7816326530612248,1372.5041112473405,0.32960727325135597,2.254071270784276e-06,1.7757532916085946e-13,5.987163674845994e-14,2.81498909879425e-08,0.23109693350061308,3.9235986729699444e-17,4.4521749671835e-15,1.1426675024117215e-22,9.066327430590757e-21,2.4973033968554595e-16,4.4087214284037036e-18,5.2822743399188205e-11,3.8779931824460997e-07,0.20908639179350913,0.07127326303257009,9.508912858458276e-10,2.2618250137898388e-08,2.3713627013879027e-14,1.4246869266554827e-16,1.0671140026855914e-11,3.0346188207982014e-21,5.598294540845504e-13,3.954699779781859e-18,1.5075613279187516e-13,1.5679883502818674e-18,8.928885804001409e-16,6.96491851883565e-17,1.5135490643678294e-12,1.79255394040588e-17,1.5512347866179929e-15,1.258388013081466e-13,1.2147980829897368e-10,9.632766451245395e-06,1.1811289520287613e-12,2.8217675154597073e-10,1.043667105392211e-18,1.3041588916312096e-14,2.63005826153004e-14,3.608655796082598e-15,2.4683680036189175e-07,1.2870448804144962e-14,1.5760500636565657e-22,9.134362486780127e-19,5.790339508055947e-12,6.212253011981136e-08,6.236346494782988e-14,0.5684498586358934,0.0,1.0106368686002286e-26,5.7525992537647354e-24,5.23616360753044e-18,5.6342983476068614e-15,0.0
2.8469387755102042,1349.7146092770856,0.34200218749585176,1.6539968246201049e-06,8.078912702986755e-14,2.6070265363519004e-14,1.7888144129525053e-08,0.22811155762552526,1.7123242157577452e-17,2.46308696293063e-15,5.1561431155796215e-23,4.988208376332855e-21,1.9009537967260484e-16,3.1787022758771802e-18,5.898672882201493e-11,6.148573828987757e-07,0.21278357847056165,0.07228165751123218,7.866902248269836e-10,2.389564400159127e-08,2.2111811389983718e-14,1.2742931226313017e-16,1.3455141618057986e-11,2.267867935449609e-21,7.029105610468134e-13,4.58087894238093e-18,2.5721900549487565e-13,2.4730983983754033e-18,1.9388812682604184e-15,6.101948892589507e-17,1.885971892064771e-12,1.8418250794422627e-17,7.650839864012383e-16,7.536101478883186e-14,9.493758547844602e-11,1.0943953222418008e-05,8.258002439256364e-13,1.621042608159448e-10,4.2904684731226203e-19,7.512290339598006e-15,1.507995756295163e-14,2.457050997390491e-15,2.6905408222917363e-07,1.2057023985295087e-14,1.0390847118277558e-22,6.147130060258211e-19,5.141050462379355e-12,6.43129529058486e-08,4.3727405647757665e-14,0.5647319777068517,0.0,2.2022343682866752e-26,1.7302930785145298e-23,5.9922548104356834e-18,8.73499350242687e-15,0.0
2.9122448979591837,1327.4740350498919,0.3543267216543292,1.2092455019402097e-06,3.6552962619214155e-14,1.1302975177545236e-14,1.1327755181712099e-08,0.2250736880488075,7.434481223872505e-18,1.3574956596444936e-15,2.3038694515208725e-23,2.7200807409979358e-21,1.4370768232242494e-16,2.2750107273751977e-18,6.559444818134446e-11,9.73208781075957e-07,0.21634117463477673,0.07336836541800494,6.485084660692131e-10,2.519092357665976e-08,2.053422487722758e-14,1.1347729096375018e-16,1.692894701799045e-11,1.6804301415938629e-21,8.78456635813849e-13,5.273164354101745e-18,4.373294290220903e-13,3.881131448296217e-18,4.198127470238698e-15,5.3167042756565096e-17,2.34291361277854e-12,1.8836228480253056e-17,3.7497425266822383e-16,4.488424328536759e-14,7.390304145228297e-11,1.2416494916949472e-05,5.751170547895051e-13,9.281313131006751e-11,1.7556760536038244e-19,4.31437066895273e-15,8.610855855850942e-15,1.6628204441035655e-15,2.925285035432794e-07,1.1241872987970927e-14,6.804363641991254e-23,4.1159204133419474e-19,4.552145881400599e-12,6.64983844562031e-08,3.053986196123907e-14,0.5610623144454117,0.0,4.7698163491805684e-26,5.184278210026072e-23,6.8257498170615414e-18,1.3506359026877101e-14,0.0
2.977551020408163,1305.7654558317438,0.3665817210732515,8.809137548345363e-07,1.6445394550104666e-14,4.878254661195065e-15,7.148050618468101e-09,0.22198468703527044,3.2107201256967034e-18,7.452372957686091e-16,1.0195188566128166e-23,1.47042043259313e-21,1.0792402554938491e-16,1.6167202263061236e-18,7.26610646901152e-11,1.5383783443796295e-06,0.2197620714185517,0.07453160401628993,5.327376752743638e-10,2.6503482743925993e-08,1.899553389553181e-14,1.0063024480389661e-16,2.1259248418128547e-11,1.2350425310719346e-21,1.0932212354340376e-12,6.035249863591535e-18,7.413562621939535e-13,6.0638914551585254e-18,9.069621359154166e-15,4.608473523464658e-17,2.902685032723648e-12,1.918002812773481e-17,1.8262365208633488e-16,2.658772843311878e-14,5.730905876888909e-11,1.4069978842448995e-05,3.989921454728522e-13,5.295623678365616e-11,7.149586078392817e-20,2.470099410386205e-15,4.896382937820227e-15,1.118699173442292e-15,3.17315623996816e-07,1.0435378491651791e-14,4.426653676786362e-23,2.7422529500878434e-19,4.020151158271817e-12,6.868027921775778e-08,2.1246777983982252e-14,0.5574399238048758,0.0,1.0277407288998713e-25,1.5486918056357807e-22,7.74205502776512e-18,2.083774197809767e-14,0.0
3.0428571428571427,1284.572985231102,0.37876804489901567,6.394668494348685e-07,7.356681026540041e-15,2.095451671415906e-15,4.494460410955595e-09,0.2188457471321782,1.3790453446153659e-18,4.07477047639269e-16,4.469042958745998e-24,7.881680534427572e-22,8.053760623085354e-17,1.1410828538237269e-18,8.020216936990466e-11,2.4293317477694077e-06,0.2230488607070864,0.07576981610676563,4.361549668563929e-10,2.7832711666879444e-08,1.750759448755868e-14,8.888116809467938e-17,2.6652634650389906e-11,9.006562673886218e-22,1.3552986846247427e-12,6.870896741513203e-18,1.2536186942621437e-12,9.437331649404149e-18,1.9561227141831594e-14,3.974857568661667e-17,3.5874904257722615e-12,1.9450945660499295e-17,8.838623636479337e-17,1.5665203605081482e-14,4.42756809233412e-11,1.5926383924423784e-05,2.757549905536454e-13,3.010769408178801e-11,2.89687938541425e-20,1.4096815932056e-15,2.7724612190369293e-15,7.483235008854979e-16,3.4347525881970984e-07,9.646214043562239e-15,2.8615790431987404e-23,1.818186308055553e-19,3.5413771933616894e-12,7.086000365850764e-08,1.4725001913728232e-14,0.5538638834773797,0.0,2.2046525453851544e-25,4.616324079242533e-22,8.746886704890292e-18,3.2089359434221235e-14,0.0
3.1081632653061226,1263.8818135487766,0.39088643583091165,4.6259031632455004e-07,3.271991056489958e-15,8.957076556936897e-16,2.8157976124970557e-09,0.2156579735477028,5.890212248157447e-19,2.218855680017456e-16,1.9408718954836813e-24,4.189943710511311e-22,5.973487341830688e-17,8.000876769864075e-19,8.823377754150861e-11,3.8335296923697955e-06,0.22620386924907032,0.07708161162397566,3.559096961500224e-10,2.917798001091233e-08,1.6079717679310794e-14,7.820373147110557e-17,3.3365038692449094e-11,6.519273989001804e-22,1.6743841364335353e-12,7.783941572389659e-18,2.1154667102039027e-12,1.4637050514650433e-17,4.213937377421722e-14,3.412220966477705e-17,4.424244948967121e-12,1.9650921021182858e-17,4.251100334299593e-17,9.180991151112311e-15,3.408247532919922e-11,1.8010349606694088e-05,1.8987136884987523e-13,1.705534763961893e-11,1.1676874253054499e-20,8.018718229558839e-16,1.5631579545972071e-15,4.977874031905482e-16,3.7107153255336795e-07,8.881452623627572e-15,1.8385102248496316e-23,1.1997878770096778e-19,3.1120354605859282e-12,7.303881834138641e-08,1.0166692699432828e-14,0.5503332930584129,0.0,4.7115319190875585e-25,1.3739871218802063e-21,9.846285012929718e-18,4.9341223266482397e-14,0.0
